order_id,order_date,customer_id,product_id,quantity,revenue,status,channel
O11111,2024-05-08,C0150,HW-CABLE,4,120.8,completed,partner
O11112,2024-05-08,C0058,SVC-AUDIT,4,5880.62,completed,partner
O11113,2024-05-08,C0234,HW-BUNDLE,2,1357.65,completed,sales_assisted
O11114,2024-05-08,C0112,SUB-ENTERPRISE,4,1660.57,completed,sales_assisted
O11115,2024-05-08,C0144,SUB-ADDON,5,134.29,completed,sales_assisted
O11116,2024-05-08,C0130,HW-SENSOR,2,433.85,completed,web
O11117,2024-05-08,C0245,SVC-RETAINER,5,6262.38,completed,web
O11118,2024-05-08,C0050,SUB-ADDON,2,58.03,completed,sales_assisted
O11119,2024-05-08,C0248,HW-GATEWAY,1,455.35,completed,web
O11120,2024-05-08,C0124,SVC-IMPL,2,1798.07,completed,web
O11121,2024-05-08,C0276,SUB-BASIC,3,135.49,completed,web
O11122,2024-05-08,C0143,SVC-TRAIN,5,3331.8,completed,web
O11123,2024-05-09,C0198,SVC-AUDIT,2,2974.7,completed,sales_assisted
O11124,2024-05-09,C0045,SUB-ENTERPRISE,1,418.59,completed,web
O11125,2024-05-09,C0262,HW-SENSOR,3,658.36,completed,sales_assisted
O11126,2024-05-09,C0269,SUB-ENTERPRISE,5,1880.5,completed,sales_assisted
O11127,2024-05-09,C0229,SUB-ENTERPRISE,1,400.75,completed,web
O11128,2024-05-09,C0266,SVC-RETAINER,5,5891.51,completed,web
O11129,2024-05-09,C0005,SUB-PRO,4,496.84,completed,sales_assisted
O11130,2024-05-09,C0219,SUB-BASIC,4,199.15,completed,sales_assisted
O11131,2024-05-09,C0219,SVC-RETAINER,4,4731.85,completed,web
O11132,2024-05-09,C0208,HW-CABLE,4,127.41,completed,web
O11133,2024-05-09,C0018,HW-CABLE,3,107.01,completed,web
O11134,2024-05-09,C0006,SVC-RETAINER,2,2116.04,completed,web
O11135,2024-05-10,C0156,HW-BUNDLE,4,2952.56,completed,web
O11136,2024-05-10,C0220,SUB-ENTERPRISE,4,1387.37,completed,web
O11137,2024-05-10,C0114,SUB-BASIC,3,130.78,completed,web
O11138,2024-05-10,C0007,SUB-BASIC,4,184.72,completed,partner
O11139,2024-05-10,C0280,HW-GATEWAY,2,835.22,completed,partner
O11140,2024-05-10,C0221,HW-SENSOR,1,198.06,completed,sales_assisted
O11141,2024-05-10,C0207,SUB-ENTERPRISE,3,1140.43,completed,web
O11142,2024-05-10,C0115,SVC-AUDIT,3,4406.41,completed,sales_assisted
O11143,2024-05-10,C0219,SUB-ADDON,2,58.88,completed,web
O11144,2024-05-10,C0170,SUB-ENTERPRISE,4,1448.98,completed,web
O11145,2024-05-10,C0269,SUB-ENTERPRISE,1,377.28,completed,web
O11146,2024-05-11,C0133,HW-CABLE,2,63.86,completed,sales_assisted
O11147,2024-05-11,C0130,SVC-AUDIT,2,2575.22,completed,web
O11148,2024-05-11,C0111,SVC-IMPL,5,3901.37,completed,sales_assisted
O11149,2024-05-11,C0178,SUB-ADDON,3,74.43,completed,web
O11150,2024-05-11,C0274,SUB-ADDON,5,138.6,completed,sales_assisted
O11151,2024-05-11,C0251,SVC-AUDIT,4,6057.39,completed,partner
O11152,2024-05-12,C0143,SUB-ENTERPRISE,1,362.47,completed,partner
O11153,2024-05-12,C0166,SUB-ENTERPRISE,1,381.37,completed,web
O11154,2024-05-12,C0046,HW-BUNDLE,4,3016.31,completed,web
O11155,2024-05-12,C0151,HW-GATEWAY,3,1226.69,completed,web
O11156,2024-05-12,C0168,HW-GATEWAY,3,1459.99,completed,partner
O11157,2024-05-12,C0271,HW-BUNDLE,1,786.37,completed,web
O11158,2024-05-13,C0136,HW-BUNDLE,2,1440.8,completed,web
O11159,2024-05-13,C0175,HW-CABLE,5,173.0,completed,web
O11160,2024-05-13,C0018,HW-CABLE,5,150.05,completed,web
O11161,2024-05-13,C0044,HW-BUNDLE,3,2205.92,completed,web
O11162,2024-05-13,C0028,SUB-ADDON,3,,completed,sales_assisted
O11163,2024-05-13,C0177,HW-BUNDLE,1,737.71,completed,web
O11164,2024-05-13,C0115,HW-CABLE,1,33.23,completed,sales_assisted
O11165,2024-05-13,C0179,SVC-RETAINER,1,1088.75,completed,sales_assisted
O11166,2024-05-13,C0243,HW-GATEWAY,2,824.99,completed,partner
O11167,2024-05-13,C0067,HW-GATEWAY,4,1922.19,completed,web
O11168,2024-05-13,C0083,SUB-ENTERPRISE,4,,completed,sales_assisted
O11169,2024-05-14,C0205,SUB-BASIC,4,180.95,completed,web
O11170,2024-05-14,C0197,SUB-BASIC,5,213.55,completed,partner
O11171,2024-05-14,C0060,SUB-BASIC,5,236.28,completed,sales_assisted
O11172,2024-05-14,C0273,HW-SENSOR,1,223.03,completed,web
O11173,2024-05-14,C0279,SUB-BASIC,3,129.55,completed,web
O11174,2024-05-14,C0238,HW-BUNDLE,5,3774.63,completed,sales_assisted
O11175,2024-05-14,C0171,SVC-IMPL,4,3067.3,completed,web
O11176,2024-05-14,C0061,SVC-IMPL,5,4565.96,completed,partner
O11177,2024-05-14,C0132,SVC-TRAIN,5,3343.13,completed,partner
O11178,2024-05-14,C0247,SUB-ADDON,1,25.53,completed,partner
O11179,2024-05-14,C0057,SUB-ENTERPRISE,1,368.57,completed,web
O11180,2024-05-15,C0146,HW-CABLE,5,179.43,completed,web
O11181,2024-05-15,C0142,HW-CABLE,5,-142.81,refunded,partner
O11182,2024-05-15,C0023,HW-CABLE,3,97.4,completed,web
O11183,2024-05-15,C0226,HW-BUNDLE,3,2106.83,completed,sales_assisted
O11184,2024-05-15,C0023,SVC-AUDIT,2,2566.6,completed,web
O11185,2024-05-15,C0174,SUB-ADDON,2,59.59,completed,web
O11186,2024-05-15,C0077,HW-CABLE,1,32.56,completed,partner
O11187,2024-05-15,C0045,HW-GATEWAY,4,1742.9,completed,partner
O11188,2024-05-15,C0205,HW-BUNDLE,1,639.43,completed,sales_assisted
O11189,2024-05-15,C0153,HW-GATEWAY,4,1769.37,completed,partner
O11190,2024-05-16,C0163,HW-CABLE,1,33.76,completed,web
O11191,2024-05-16,C0010,SUB-PRO,5,611.67,completed,web
O11192,2024-05-16,C0234,SUB-ENTERPRISE,4,1393.78,completed,sales_assisted
O11193,2024-05-16,C0179,SUB-BASIC,5,226.6,completed,web
O11194,2024-05-16,C0095,SUB-PRO,2,247.83,completed,sales_assisted
O11195,2024-05-16,C0206,SVC-TRAIN,5,3041.76,completed,partner
O11196,2024-05-16,C0044,HW-CABLE,1,33.95,completed,web
O11197,2024-05-16,C0145,SVC-RETAINER,2,2496.98,completed,sales_assisted
O11198,2024-05-16,C0061,HW-CABLE,4,-62.07,refunded,web
O11199,2024-05-16,C0273,SUB-ENTERPRISE,4,1465.67,completed,web
O11200,2024-05-16,C0086,HW-GATEWAY,5,2296.7,completed,web
O11201,2024-05-17,C0242,HW-CABLE,2,63.19,completed,web
O11202,2024-05-17,C0169,SVC-IMPL,5,3996.47,completed,web
O11203,2024-05-17,C0203,HW-GATEWAY,4,1668.82,completed,sales_assisted
O11204,2024-05-17,C0211,HW-GATEWAY,4,1928.95,completed,partner
O11205,2024-05-17,C0245,SVC-RETAINER,4,4772.12,completed,web
O11206,2024-05-17,C0156,SUB-PRO,3,336.46,completed,web
O11207,2024-05-17,C0213,SVC-TRAIN,2,1284.23,completed,web
O11208,2024-05-17,C0205,HW-SENSOR,3,678.69,completed,sales_assisted
O11209,2024-05-17,C0116,SVC-IMPL,5,4453.69,completed,web
O11210,2024-05-17,C0154,HW-SENSOR,2,411.67,completed,partner
O11211,2024-05-18,C0240,HW-SENSOR,2,406.69,completed,web
O11212,2024-05-18,C0220,SVC-AUDIT,2,2946.34,completed,sales_assisted
O11213,2024-05-18,C0120,SVC-RETAINER,4,4332.04,completed,sales_assisted
O11214,2024-05-18,C0078,SUB-ENTERPRISE,2,709.4,completed,web
O11215,2024-05-18,C0075,SUB-PRO,3,389.96,completed,web
O11216,2024-05-18,C0127,SVC-RETAINER,1,1139.6,completed,web
O11217,2024-05-18,C0259,SUB-PRO,1,127.13,completed,web
O11218,2024-05-19,C0207,HW-SENSOR,5,942.11,completed,web
O11219,2024-05-19,C0039,HW-SENSOR,5,969.19,completed,sales_assisted
O11220,2024-05-19,C0011,SVC-AUDIT,1,1405.91,completed,web
O11221,2024-05-19,C0134,SUB-ADDON,1,27.61,completed,web
O11222,2024-05-19,C0072,SVC-RETAINER,2,2257.08,completed,partner
O11223,2024-05-19,C0008,HW-GATEWAY,5,2148.31,completed,web
O11224,2024-05-19,C0104,SVC-IMPL,3,2656.1,completed,sales_assisted
O11225,2024-05-19,C0110,HW-SENSOR,1,188.64,completed,web
O11226,2024-05-20,C0228,SVC-AUDIT,2,3128.11,completed,web
O11227,2024-05-20,C0004,HW-SENSOR,5,980.04,completed,web
O11228,2024-05-20,C0009,HW-GATEWAY,3,1411.46,completed,web
O11229,2024-05-20,C0225,SVC-TRAIN,2,1335.08,completed,web
O11230,2024-05-20,C0194,SVC-IMPL,4,3663.62,completed,sales_assisted
O11231,2024-05-20,C0108,SVC-AUDIT,1,1283.42,completed,web
O11232,2024-05-20,C0134,SUB-ADDON,5,124.28,completed,web
O11233,2024-05-20,C0025,SVC-TRAIN,4,2599.96,completed,sales_assisted
O11234,2024-05-20,C0022,SUB-ADDON,4,100.61,completed,sales_assisted
O11235,2024-05-20,C0224,SVC-AUDIT,3,4696.7,completed,partner
O11236,2024-05-21,C0070,HW-BUNDLE,5,3868.35,completed,web
O11237,2024-05-21,C0224,SVC-IMPL,2,1761.97,completed,partner
O11238,2024-05-21,C0252,SVC-TRAIN,2,1234.89,completed,web
O11239,2024-05-21,C0184,SUB-PRO,5,637.66,completed,web
O11240,2024-05-21,C0121,SVC-IMPL,4,3172.88,completed,partner
O11241,2024-05-21,C0200,SVC-RETAINER,1,1141.4,completed,sales_assisted
O11242,2024-05-21,C0203,SUB-ADDON,3,84.4,completed,web
O11243,2024-05-21,C0037,SUB-ENTERPRISE,2,773.67,completed,sales_assisted
O11244,2024-05-21,C0258,SUB-ADDON,3,80.96,completed,web
O11245,2024-05-21,C0257,SUB-ADDON,2,54.75,completed,web
O11246,2024-05-21,C0130,HW-GATEWAY,3,1321.04,completed,sales_assisted
O11247,2024-05-22,C0012,SUB-ADDON,5,148.79,completed,web
O11248,2024-05-22,C0255,SUB-BASIC,5,243.88,completed,sales_assisted
O11249,2024-05-22,C0219,HW-GATEWAY,4,1985.0,completed,web
O11250,2024-05-22,C0027,HW-GATEWAY,5,2197.53,completed,web
O11251,2024-05-22,C0086,SUB-ADDON,3,80.01,completed,web
O11252,2024-05-22,C0161,SVC-TRAIN,5,2995.86,completed,web
O11253,2024-05-22,C0213,SVC-RETAINER,3,3565.48,completed,web
O11254,2024-05-22,C0092,SVC-TRAIN,2,1178.92,completed,web
O11255,2024-05-22,C0006,SVC-TRAIN,5,2951.9,completed,sales_assisted
O11256,2024-05-22,C0071,SVC-IMPL,2,1801.12,completed,partner
O11257,2024-05-22,C0099,HW-BUNDLE,2,1313.51,completed,web
O11258,2024-05-23,C0259,HW-SENSOR,4,804.12,completed,sales_assisted
O11259,2024-05-23,C0270,SUB-ADDON,3,76.66,completed,sales_assisted
O11260,2024-05-23,C0059,HW-CABLE,1,-22.3,refunded,web
O11261,2024-05-23,C0002,SUB-ADDON,4,103.44,completed,web
O11262,2024-05-23,C0011,SVC-IMPL,1,901.54,completed,partner
O11263,2024-05-23,C0179,SUB-PRO,5,606.27,completed,partner
O11264,2024-05-23,C0184,SUB-BASIC,4,179.98,completed,sales_assisted
O11265,2024-05-23,C0043,HW-CABLE,2,59.82,completed,web
O11266,2024-05-23,C0066,SUB-PRO,3,339.51,completed,web
O11267,2024-05-23,C0170,HW-CABLE,3,101.83,completed,web
O11268,2024-05-23,C0248,HW-BUNDLE,2,1531.3,completed,web
O11269,2024-05-24,C0012,SUB-ADDON,5,146.82,completed,web
O11270,2024-05-24,C0007,SVC-AUDIT,3,4440.34,completed,web
O11271,2024-05-24,C0050,HW-GATEWAY,2,910.24,completed,sales_assisted
O11272,2024-05-24,C0024,HW-GATEWAY,4,1909.94,completed,sales_assisted
O11273,2024-05-24,C0269,SUB-BASIC,2,97.78,completed,web
O11274,2024-05-24,C0178,HW-BUNDLE,3,2024.79,completed,partner
O11275,2024-05-24,C0089,HW-BUNDLE,5,3488.64,completed,partner
O11276,2024-05-24,C0218,SVC-RETAINER,3,3092.71,completed,web
O11277,2024-05-24,C0060,SVC-IMPL,2,1655.16,completed,web
O11278,2024-05-24,C0221,SVC-RETAINER,4,5015.05,completed,web
O11279,2024-05-24,C0028,HW-CABLE,4,119.58,completed,web
O11280,2024-05-24,C0279,SVC-RETAINER,2,2117.02,completed,web
O11281,2024-05-25,C0070,SUB-ADDON,2,53.64,completed,partner
O11282,2024-05-25,C0210,SVC-IMPL,2,1738.53,completed,sales_assisted
O11283,2024-05-25,C0178,HW-CABLE,5,150.38,completed,sales_assisted
O11284,2024-05-25,C0118,SVC-AUDIT,4,5278.13,completed,sales_assisted
O11285,2024-05-25,C0056,SVC-RETAINER,1,1195.6,completed,web
O11286,2024-05-25,C0136,SVC-TRAIN,2,1356.93,completed,web
O11287,2024-05-25,C0075,HW-SENSOR,1,230.98,completed,web
O11288,2024-05-25,C0243,SUB-PRO,3,335.42,completed,partner
O11289,2024-05-26,C0088,SUB-ADDON,1,27.25,completed,web
O11290,2024-05-26,C0203,SVC-RETAINER,1,1198.29,completed,web
O11291,2024-05-26,C0093,SUB-PRO,5,615.07,completed,sales_assisted
O11292,2024-05-26,C0174,SUB-ADDON,1,28.84,completed,partner
O11293,2024-05-26,C0041,SVC-RETAINER,2,2443.14,completed,web
O11294,2024-05-26,C0076,HW-SENSOR,3,580.09,completed,web
O11295,2024-05-27,C0191,HW-SENSOR,3,576.59,completed,web
O11296,2024-05-27,C0089,HW-SENSOR,4,849.25,completed,sales_assisted
O11297,2024-05-27,C0242,SVC-AUDIT,2,2869.49,completed,sales_assisted
O11298,2024-05-27,C0188,HW-GATEWAY,3,1403.93,completed,sales_assisted
O11299,2024-05-27,C0098,SUB-ADDON,1,29.41,completed,sales_assisted
O11300,2024-05-27,C0075,SVC-RETAINER,1,1134.96,completed,web
O11301,2024-05-27,C0249,SVC-IMPL,5,4287.33,completed,sales_assisted
O11302,2024-05-27,C0090,HW-CABLE,3,106.12,completed,web
O11303,2024-05-27,C0105,HW-BUNDLE,5,3257.51,completed,web
O11304,2024-05-27,C0197,SUB-BASIC,1,44.31,completed,sales_assisted
O11305,2024-05-27,C0009,HW-SENSOR,4,786.92,completed,web
O11306,2024-05-27,C0126,SUB-PRO,4,465.08,completed,web
O11307,2024-05-28,C0127,SVC-TRAIN,1,606.05,completed,web
O11308,2024-05-28,C0228,HW-SENSOR,3,-392.13,refunded,web
O11309,2024-05-28,C0214,SUB-PRO,5,631.04,completed,web
O11310,2024-05-28,C0087,SUB-PRO,4,444.84,completed,sales_assisted
O11311,2024-05-28,C0073,SVC-TRAIN,4,2346.72,completed,sales_assisted
O11312,2024-05-28,C0240,HW-CABLE,1,29.92,completed,web
O11313,2024-05-28,C0049,SUB-ENTERPRISE,2,778.57,completed,web
O11314,2024-05-28,C0041,SVC-TRAIN,5,2964.9,completed,partner
O11315,2024-05-28,C0272,HW-CABLE,4,133.7,completed,web
O11316,2024-05-28,C0209,SUB-ADDON,4,116.88,completed,web
O11317,2024-05-29,C0256,HW-GATEWAY,2,979.12,completed,sales_assisted
O11318,2024-05-29,C0275,SUB-BASIC,5,,completed,sales_assisted
O11319,2024-05-29,C0114,SUB-BASIC,2,93.3,completed,sales_assisted
O11320,2024-05-29,C0225,SVC-RETAINER,1,1124.57,completed,web
O11321,2024-05-29,C0063,HW-GATEWAY,3,1479.66,completed,sales_assisted
O11322,2024-05-29,C0194,HW-CABLE,2,64.44,completed,partner
O11323,2024-05-29,C0095,HW-GATEWAY,3,1353.91,completed,partner
O11324,2024-05-29,C0175,SVC-RETAINER,5,5647.5,completed,web
O11325,2024-05-29,C0113,SVC-IMPL,3,2595.6,completed,sales_assisted
O11326,2024-05-29,C0059,SUB-ADDON,5,126.8,completed,web
O11327,2024-05-29,C0278,SVC-RETAINER,3,3496.3,completed,web
O11328,2024-05-29,C0140,SUB-BASIC,5,223.51,completed,sales_assisted
O11329,2024-05-30,C0149,SVC-IMPL,4,3665.22,completed,web
O11330,2024-05-30,C0054,SUB-BASIC,1,45.75,completed,web
O11331,2024-05-30,C0159,SUB-PRO,2,221.08,completed,sales_assisted
O11332,2024-05-30,C0096,HW-SENSOR,4,843.51,completed,sales_assisted
O11333,2024-05-30,C0205,SVC-TRAIN,1,-515.14,refunded,sales_assisted
O11334,2024-05-30,C0180,SVC-TRAIN,2,1199.15,completed,web
O11335,2024-05-30,C0033,SVC-RETAINER,1,1043.62,completed,web
O11336,2024-05-30,C0075,SVC-IMPL,1,768.03,completed,sales_assisted
O11337,2024-05-30,C0181,SVC-RETAINER,5,5626.0,completed,sales_assisted
O11338,2024-05-30,C0068,SVC-RETAINER,2,2156.81,completed,sales_assisted
O11339,2024-05-30,C0177,SVC-IMPL,5,4435.1,completed,sales_assisted
O11340,2024-05-31,C0186,HW-SENSOR,3,669.21,completed,web
O11341,2024-05-31,C0137,SUB-BASIC,5,256.13,completed,web
O11342,2024-05-31,C0121,HW-SENSOR,2,422.22,completed,sales_assisted
O11343,2024-05-31,C0223,SUB-ADDON,1,28.23,completed,sales_assisted
O11344,2024-05-31,C0175,SVC-TRAIN,3,1834.18,completed,sales_assisted
O11345,2024-05-31,C0146,HW-CABLE,2,64.08,completed,sales_assisted
O11346,2024-05-31,C0265,SVC-AUDIT,4,,completed,web
O11347,2024-05-31,C0264,SVC-RETAINER,5,5588.7,completed,web
O11348,2024-05-31,C0044,SVC-TRAIN,2,1335.09,completed,web
O11349,2024-05-31,C0044,HW-SENSOR,4,886.7,completed,web
O11350,2024-06-01,C0036,HW-CABLE,1,33.26,completed,sales_assisted
O11351,2024-06-01,C0197,SUB-BASIC,1,42.86,completed,sales_assisted
O11352,2024-06-01,C0261,SVC-RETAINER,2,2056.03,completed,sales_assisted
O11353,2024-06-01,C0207,HW-BUNDLE,1,766.69,completed,sales_assisted
O11354,2024-06-01,C0191,SUB-ENTERPRISE,3,1079.09,completed,web
O11355,2024-06-02,C0121,HW-SENSOR,2,429.98,completed,partner
O11356,2024-06-02,C0174,HW-BUNDLE,4,3144.36,completed,web
O11357,2024-06-02,C0062,SUB-ADDON,4,103.74,completed,web
O11358,2024-06-02,C0041,HW-SENSOR,5,1154.03,completed,sales_assisted
O11359,2024-06-02,C0139,SVC-AUDIT,2,2752.16,completed,web
O11360,2024-06-03,C0269,SUB-PRO,2,230.52,completed,web
O11361,2024-06-03,C0241,SUB-BASIC,2,93.66,completed,web
O11362,2024-06-03,C0087,HW-BUNDLE,3,2166.07,completed,sales_assisted
O11363,2024-06-03,C0262,HW-SENSOR,3,607.22,completed,web
O11364,2024-06-03,C0069,SUB-PRO,5,635.7,completed,web
O11365,2024-06-03,C0141,SVC-RETAINER,4,4461.86,completed,partner
O11366,2024-06-03,C0042,SUB-ENTERPRISE,5,1801.22,completed,sales_assisted
O11367,2024-06-03,C0111,SVC-IMPL,4,3291.68,completed,web
O11368,2024-06-04,C0186,SVC-TRAIN,1,-512.17,refunded,partner
O11369,2024-06-04,C0120,SVC-IMPL,4,3560.96,completed,web
O11370,2024-06-04,C0087,SVC-AUDIT,5,7493.03,completed,partner
O11371,2024-06-04,C0161,HW-GATEWAY,3,1397.6,completed,sales_assisted
O11372,2024-06-04,C0049,SVC-IMPL,4,3697.74,completed,sales_assisted
O11373,2024-06-04,C0209,SVC-AUDIT,4,6001.41,completed,web
O11374,2024-06-04,C0061,SVC-TRAIN,3,1787.7,completed,web
O11375,2024-06-04,C0279,SVC-AUDIT,1,1567.43,completed,sales_assisted
O11376,2024-06-05,C0270,HW-SENSOR,2,430.67,completed,partner
O11377,2024-06-05,C0267,HW-GATEWAY,3,1243.54,completed,sales_assisted
O11378,2024-06-05,C0164,SVC-TRAIN,3,1890.17,completed,sales_assisted
O11379,2024-06-05,C0110,SVC-RETAINER,4,4765.73,completed,partner
O11380,2024-06-05,C0205,HW-SENSOR,4,768.98,completed,sales_assisted
O11381,2024-06-05,C0124,HW-GATEWAY,3,1307.0,completed,web
O11382,2024-06-05,C0258,SUB-BASIC,2,86.74,completed,web
O11383,2024-06-05,C0082,SUB-ADDON,1,27.93,completed,web
O11384,2024-06-06,C0249,SVC-AUDIT,3,4521.25,completed,web
O11385,2024-06-06,C0216,SVC-RETAINER,2,2053.03,completed,web
O11386,2024-06-06,C0090,SVC-TRAIN,4,2576.68,completed,partner
O11387,2024-06-06,C0122,HW-CABLE,2,63.94,completed,sales_assisted
O11388,2024-06-06,C0176,SVC-AUDIT,1,1276.55,completed,web
O11389,2024-06-06,C0011,SVC-IMPL,4,3433.42,completed,sales_assisted
O11390,2024-06-06,C0125,SVC-TRAIN,4,2413.52,completed,sales_assisted
O11391,2024-06-06,C0088,SUB-PRO,1,125.1,completed,partner
O11392,2024-06-06,C0098,HW-GATEWAY,3,1457.73,completed,web
O11393,2024-06-07,C0120,SVC-IMPL,1,-781.68,refunded,web
O11394,2024-06-07,C0196,HW-CABLE,3,-65.75,refunded,partner
O11395,2024-06-07,C0206,SUB-ENTERPRISE,5,1830.32,completed,web
O11396,2024-06-07,C0106,SVC-TRAIN,2,1170.28,completed,partner
O11397,2024-06-07,C0125,SUB-ENTERPRISE,1,357.42,completed,web
O11398,2024-06-07,C0246,SUB-BASIC,3,127.97,completed,partner
O11399,2024-06-07,C0165,HW-SENSOR,5,1080.24,completed,web
O11400,2024-06-07,C0238,SUB-BASIC,1,51.08,completed,web
O11401,2024-06-07,C0057,SVC-RETAINER,3,3270.02,completed,web
O11402,2024-06-08,C0125,SVC-AUDIT,3,3937.56,completed,partner
O11403,2024-06-08,C0176,SVC-IMPL,5,4190.97,completed,web
O11404,2024-06-08,C0184,SUB-ENTERPRISE,2,688.17,completed,sales_assisted
O11405,2024-06-08,C0054,SVC-AUDIT,3,4209.31,completed,sales_assisted
O11406,2024-06-08,C0206,HW-BUNDLE,2,1366.07,completed,sales_assisted
O11407,2024-06-09,C0072,SVC-IMPL,2,1887.65,completed,partner
O11408,2024-06-09,C0203,HW-BUNDLE,2,1513.48,completed,sales_assisted
O11409,2024-06-09,C0262,SVC-AUDIT,4,5994.82,completed,web
O11410,2024-06-09,C0105,SVC-TRAIN,2,1254.18,completed,sales_assisted
O11411,2024-06-09,C0120,SVC-IMPL,4,3249.71,completed,web
O11412,2024-06-10,C0019,SVC-AUDIT,1,1376.84,completed,sales_assisted
O11413,2024-06-10,C0198,SVC-RETAINER,4,4122.98,completed,sales_assisted
O11414,2024-06-10,C0101,SUB-ADDON,2,51.01,completed,sales_assisted
O11415,2024-06-10,C0164,SVC-IMPL,1,910.18,completed,web
O11416,2024-06-10,C0216,SUB-ENTERPRISE,4,1429.98,completed,web
O11417,2024-06-10,C0218,SUB-ENTERPRISE,2,816.9,completed,partner
O11418,2024-06-10,C0074,HW-GATEWAY,2,904.1,completed,web
O11419,2024-06-10,C0102,HW-BUNDLE,3,,completed,web
O11420,2024-06-11,C0182,SUB-BASIC,3,131.79,completed,web
O11421,2024-06-11,C0006,SUB-ENTERPRISE,3,1188.11,completed,web
O11422,2024-06-11,C0030,HW-BUNDLE,3,2065.18,completed,sales_assisted
O11423,2024-06-11,C0147,SUB-BASIC,4,188.49,completed,partner
O11424,2024-06-11,C0187,HW-GATEWAY,5,2397.25,completed,partner
O11425,2024-06-11,C0065,HW-CABLE,1,30.91,completed,web
O11426,2024-06-11,C0033,SUB-BASIC,3,152.34,completed,sales_assisted
O11427,2024-06-11,C0070,SUB-BASIC,1,-32.93,refunded,web
O11428,2024-06-11,C0069,SUB-ADDON,1,-12.54,refunded,partner
O11429,2024-06-12,C0197,HW-CABLE,3,94.69,completed,sales_assisted
O11430,2024-06-12,C0233,HW-SENSOR,2,379.92,completed,web
O11431,2024-06-12,C0249,SUB-ENTERPRISE,2,783.45,completed,web
O11432,2024-06-12,C0116,HW-GATEWAY,3,1365.9,completed,partner
O11433,2024-06-12,C0201,HW-GATEWAY,3,1426.98,completed,web
O11434,2024-06-12,C0237,HW-GATEWAY,2,817.08,completed,sales_assisted
O11435,2024-06-12,C0060,SUB-BASIC,4,168.19,completed,sales_assisted
O11436,2024-06-12,C0174,SUB-ADDON,3,87.65,completed,sales_assisted
O11437,2024-06-12,C0133,SVC-IMPL,5,4446.8,completed,web
O11438,2024-06-13,C0201,SVC-RETAINER,2,2135.11,completed,web
O11439,2024-06-13,C0138,HW-SENSOR,4,-453.44,refunded,web
O11440,2024-06-13,C0249,SUB-ADDON,5,129.69,completed,web
O11441,2024-06-13,C0279,HW-CABLE,4,140.89,completed,sales_assisted
O11442,2024-06-13,C0066,SUB-ADDON,2,55.9,completed,sales_assisted
O11443,2024-06-13,C0023,SVC-RETAINER,5,5658.53,completed,partner
O11444,2024-06-13,C0068,SVC-TRAIN,5,3153.12,completed,web
O11445,2024-06-13,C0076,SVC-TRAIN,5,3159.57,completed,web
O11446,2024-06-14,C0205,SUB-BASIC,5,243.13,completed,partner
O11447,2024-06-14,C0129,SUB-ENTERPRISE,5,1704.69,completed,web
O11448,2024-06-14,C0142,SUB-BASIC,2,95.63,completed,web
O11449,2024-06-14,C0138,SVC-RETAINER,3,3075.15,completed,sales_assisted
O11450,2024-06-14,C0145,SUB-ENTERPRISE,1,391.56,completed,sales_assisted
O11451,2024-06-14,C0098,SVC-TRAIN,4,2254.65,completed,web
O11452,2024-06-14,C0194,SVC-RETAINER,1,1211.38,completed,sales_assisted
O11453,2024-06-14,C0104,SUB-ADDON,1,26.79,completed,sales_assisted
O11454,2024-06-15,C0022,SUB-BASIC,4,205.17,completed,web
O11455,2024-06-15,C0139,SUB-PRO,2,242.85,completed,partner
O11456,2024-06-15,C0002,HW-GATEWAY,3,1377.02,completed,web
O11457,2024-06-15,C0202,SVC-AUDIT,4,5573.48,completed,web
O11458,2024-06-15,C0066,HW-CABLE,3,102.23,completed,web
O11459,2024-06-15,C0128,SVC-TRAIN,1,612.12,completed,web
O11460,2024-06-16,C0054,HW-GATEWAY,3,1491.91,completed,web
O11461,2024-06-16,C0129,HW-GATEWAY,5,2245.8,completed,web
O11462,2024-06-16,C0029,SUB-ADDON,1,26.74,completed,web
O11463,2024-06-16,C0179,SUB-ADDON,5,141.88,completed,web
O11464,2024-06-16,C0105,SUB-ADDON,1,26.3,completed,web
O11465,2024-06-16,C0009,SUB-ADDON,2,55.53,completed,web
O11466,2024-06-17,C0240,SVC-TRAIN,1,557.29,completed,partner
O11467,2024-06-17,C0111,SVC-AUDIT,1,1390.3,completed,web
O11468,2024-06-17,C0280,SVC-IMPL,2,1766.12,completed,sales_assisted
O11469,2024-06-17,C0141,SVC-TRAIN,2,1152.89,completed,web
O11470,2024-06-17,C0154,HW-SENSOR,4,908.83,completed,web
O11471,2024-06-17,C0239,SVC-IMPL,5,4565.51,completed,web
O11472,2024-06-17,C0140,HW-SENSOR,1,229.12,completed,web
O11473,2024-06-17,C0237,SVC-TRAIN,4,2701.4,completed,web
O11474,2024-06-17,C0274,SVC-AUDIT,4,5759.29,completed,web
O11475,2024-06-18,C0272,SUB-ENTERPRISE,2,680.57,completed,sales_assisted
O11476,2024-06-18,C0034,SUB-PRO,5,598.55,completed,partner
O11477,2024-06-18,C0248,SUB-ENTERPRISE,4,1528.12,completed,web
O11478,2024-06-18,C0040,HW-CABLE,2,59.69,completed,sales_assisted
O11479,2024-06-18,C0163,SUB-ADDON,3,77.63,completed,sales_assisted
